counts,revenue,meter_expired,outside_lines,off_str,fine_$63,fine_$58,single_type,flat,tod,jump
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
230,14490.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
49,3087.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,754.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
230,14490.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
229,14427.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
229,14427.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
229,14427.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
229,14427.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
229,14427.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1160.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
228,14364.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
60,3780.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
228,14364.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
48,3024.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
227,14301.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
27,1566.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
227,14301.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
227,14301.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
225,14175.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,2268.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
225,14175.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
225,14175.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
61,3843.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19,1102.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
29,1682.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
27,1701.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,696.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
26,1638.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
224,14112.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
223,14049.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
223,14049.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1160.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
223,14049.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
223,14049.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
47,2961.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
222,13986.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
222,13986.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
174,10962.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
222,13986.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
51,3213.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
21,1323.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
221,13923.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
221,13923.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
221,13923.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
221,13923.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
151,9513.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
220,13860.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
39,2457.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
220,13860.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
218,13734.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
218,13734.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
218,13734.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
217,13671.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
217,13671.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
217,13671.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
51,3213.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
217,13671.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
216,13608.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
50,3150.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
216,13608.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
216,13608.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
71,4473.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
216,13608.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
157,9891.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,696.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
216,13608.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
66,4158.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
215,13545.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
215,13545.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
37,2331.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
214,13482.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
40,2520.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
214,13482.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
214,13482.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
43,2709.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,2088.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
214,13482.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,1914.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
61,3843.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16,928.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
47,2961.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35,2205.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
45,2835.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
34,2142.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,13419.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16,928.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1953.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1953.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
25,1450.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
212,13356.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
40,2520.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
39,2457.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
211,13293.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1044.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
211,13293.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
211,13293.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1160.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
211,13293.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1953.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
211,13293.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
210,13230.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,2268.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
210,13230.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
210,13230.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
33,2079.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
210,13230.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
210,13230.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
209,13167.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
209,13167.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
56,3528.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,812.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
12,696.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
209,13167.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
209,13167.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
145,9135.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
208,13104.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
187,11781.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1798.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
15,870.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
208,13104.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
23,1334.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
208,13104.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
208,13104.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
26,1638.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,2268.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
82,4756.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
22,1386.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,696.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
25,1575.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
207,13041.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
206,12978.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
206,12978.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
206,12978.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
32,2016.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
206,12978.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
205,12915.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1160.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
205,12915.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
62,3906.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
205,12915.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
204,12852.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,12789.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,12789.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,12789.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
49,3087.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,12789.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,12789.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
25,1575.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,12789.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
28,1624.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
202,12726.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
48,3024.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
202,12726.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
37,2331.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
202,12726.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
202,12726.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,928.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
25,1575.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
39,2457.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
22,1386.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,870.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35,2205.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
41,2583.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14,812.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
201,12663.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
22,1386.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
200,12600.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
22,1386.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
200,12600.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
159,10017.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
200,12600.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
23,1449.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
50,3150.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
51,3213.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
26,1508.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
199,12537.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
198,12474.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
25,1575.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
198,12474.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,638.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
198,12474.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
198,12474.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
72,4536.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
198,12474.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27,1701.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
197,12411.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
88,5544.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
197,12411.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
156,9828.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,696.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
197,12411.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
32,2016.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
197,12411.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35,2205.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
28,1764.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,2268.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
48,3024.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35,2205.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
27,1701.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,12348.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
54,3402.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
195,12285.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
195,12285.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
195,12285.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45,2835.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45,2835.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
195,12285.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
82,5166.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
195,12285.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
195,12285.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
194,12222.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
194,12222.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
52,3276.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
194,12222.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
194,12222.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
194,12222.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
